title,price,rating,brand,ram_gb,storage_gb,storage_type,processor,processor_score,gpu,gpu_score,screen_size,product_url,image_url,availability,source,asin,source_url,scraped_at
"HP 15, AMD Ryzen 5 7520U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Offic24, Silver,1.59kg, fc0806AU/690AU, FHD Camera w/Privacy Shutter, Backlit Laptop",65990.0,4.6,HP,16.0,512.0,SSD,,5,,0,,https://www.amazon.in/dp/B0GTVDH4G2,https://m.media-amazon.com/images/I/71FVyverqHL._AC_UL320_.jpg,,Amazon,B0GTVDH4G2,https://www.amazon.in/s?k=Amazon+laptops,2026-09-04T16:17:45.881016+00:00
"Lenovo IdeaPad Slim 3 Intel Core Ultra 5 322 Next-Gen AI PC (16GB RAM/512GB SSD/15.3"" (38.8cm)/WUXGA IPS/Copilot+ PC/Windows 11/MSO 365 Basic+Office 2024/Backlit Keyboard/Grey/1.6Kg), 83UR009QIN",103900.0,3.9,Lenovo,16.0,512.0,SSD,,0,,0,15.3,https://www.amazon.in/dp/B0H3PV7418,https://m.media-amazon.com/images/I/81ChAod8d6L._AC_UL320_.jpg,,Amazon,B0H3PV7418,https://www.amazon.in/s?k=laptops,2026-09-04T16:23:35.565994+00:00
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",200490.0,4.8,Apple,16.0,1024.0,SSD,,0,,0,,https://www.amazon.in/dp/B0GR1RXLMS,https://m.media-amazon.com/images/I/718d4Eu7cFL._AC_UY218_.jpg,,Amazon,B0GR1RXLMS,https://www.amazon.in/s?k=laptops,2026-09-04T16:23:35.565994+00:00
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop",75990.0,3.7,HP,16.0,512.0,SSD,,5,,0,,https://www.amazon.in/dp/B0FFTLRYRV,https://m.media-amazon.com/images/I/714WVl1GG8L._AC_UY218_.jpg,,Amazon,B0FFTLRYRV,https://www.amazon.in/s?k=laptops,2026-09-04T16:23:35.565994+00:00
"𝗗𝗲𝗹𝗹ModeI 5420 Laptop | Core i5 11th Gen (1145g7) | Fast 8GB DDR4 RAM | 256GB SSD | 14"" Full HD| Win 10 Pro |UHD Graphics 620 | Seller Warranty | (Pre-Owned & Tested)",31999.0,,Unknown,8.0,256.0,SSD,,5,,1,14.0,https://www.amazon.in/dp/B0HGM9DT58,https://m.media-amazon.com/images/I/51vIhMJreOL._AC_UY218_.jpg,,Amazon,B0HGM9DT58,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T16:23:35.565994+00:00
"HP 255 G10 Laptop for Home or Work, 16GB RAM DDR5, 512GB SSD, 15.6"" Full HD, Ryzen 3 7335U (Beats Intel i5-1135G7), HDMI, USB-C",59490.0,4.3,HP,16.0,512.0,SSD,,5,,0,15.6,https://www.amazon.in/dp/B0DCSYTVDD,https://m.media-amazon.com/images/I/71tvlUVzTwL._AC_UY218_.jpg,,Amazon,B0DCSYTVDD,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T16:23:35.565994+00:00
"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/1 Year ADP Free/Grey/1.6Kg), 82R4011MIN",65000.0,4.1,Lenovo,8.0,512.0,SSD,,5,,0,15.6,https://www.amazon.in/dp/B09MM58Y7Q,https://m.media-amazon.com/images/I/71xHNSCyRsL._AC_UY218_.jpg,,Amazon,B09MM58Y7Q,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T16:23:35.565994+00:00
"Acer Aspire 5, Intel Core Ultra 5 125H Processor,Office 2024 + M365 Basic, 16 GB RAM, 512 GB SSD, WUXGA IPS, 14.0""/35.56 cm, Win 11 Home, Pure Silver, 1.2 kg, A514-54H, Backlit KB, Premium Laptop",74990.0,4.6,Acer,16.0,512.0,SSD,,7,,0,14.0,https://www.amazon.in/dp/B0H2H5QTJD,https://m.media-amazon.com/images/I/718xrZum-mL._AC_UY218_.jpg,,Amazon,B0H2H5QTJD,https://www.amazon.in/s?k=laptops&page=3,2026-09-04T16:23:35.565994+00:00
"Acer Aspire Lite, 13th Gen Intel Core i3-1305U, 8GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-53, Metal Body, Thin and Light Premium, Laptop",49400.0,4.0,Acer,8.0,512.0,SSD,,3,,0,15.6,https://www.amazon.in/dp/B0DB1SDB87,https://m.media-amazon.com/images/I/811747fHGDL._AC_UY218_.jpg,,Amazon,B0DB1SDB87,https://www.amazon.in/s?k=laptops&page=3,2026-09-04T16:23:35.565994+00:00
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3-1315U 15.6 Inch (39.6cm) FHD Thin & Light Laptop (8GB RAM/512GB SSD/Windows 11/Office Home 2024/Grey/1.62Kg), 82X700HHIN",54750.0,4.5,Lenovo,8.0,512.0,SSD,,3,,0,15.6,https://www.amazon.in/dp/B0G2SSS2V8,https://m.media-amazon.com/images/I/81Be1f26lVL._AC_UY218_.jpg,,Amazon,B0G2SSS2V8,https://www.amazon.in/s?k=laptops&page=3,2026-09-04T16:23:35.565994+00:00
